CustomerID,CustomerName,BillToCustomerID,CustomerCategoryID,BuyingGroupID,PrimaryContactPersonID,AlternateContactPersonID,DeliveryMethodID,DeliveryCityID,PostalCityID,CreditLimit,AccountOpenedDate,StandardDiscountPercentage,IsStatementSent,IsOnCreditHold,PaymentDays,PhoneNumber,FaxNumber,DeliveryRun,RunPosition,WebsiteURL,DeliveryAddressLine1,DeliveryAddressLine2,DeliveryPostalCode,PostalAddressLine1,PostalAddressLine2,PostalPostalCode,LastEditedBy,ValidFrom,ValidTo
462,"Wingtip Toys (Crossroads, NM)",401,3,2,2123,2124,3,8082,8082,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(505) 555-0100,(505) 555-0101,"","",http://www.wingtiptoys.com/Crossroads,Unit 288,1925 Ankitham Road,90068,PO Box 9386,Voletiville,90068,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
463,"Wingtip Toys (Cowlington, OK)",401,3,2,2125,2126,3,7847,7847,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(405) 555-0100,(405) 555-0101,"","",http://www.wingtiptoys.com/Cowlington,Shop 57,521 Arslan Street,90524,PO Box 338,Lillville,90524,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
464,"Wingtip Toys (Glen Ullin, ND)",401,3,2,2127,2128,3,13146,13146,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(701) 555-0100,(701) 555-0101,"","",http://www.wingtiptoys.com/GlenUllin,Unit 91,710 Barbosa Lane,90380,PO Box 381,Stolinovaville,90380,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
465,"Wingtip Toys (Oologah, OK)",401,3,2,2129,2130,3,25479,25479,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(405) 555-0100,(405) 555-0101,"","",http://www.wingtiptoys.com/Oologah,Shop 214,176 Zvirbule Crescent,90439,PO Box 7779,Monjeauville,90439,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
466,"Wingtip Toys (Lytle, TX)",401,3,2,2131,2132,3,20412,20412,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(210) 555-0100,(210) 555-0101,"","",http://www.wingtiptoys.com/Lytle,Unit 95,882 Bhuiyan Crescent,90706,PO Box 8413,Hanssonville,90706,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
468,"Wingtip Toys (Sunburg, MN)",401,3,2,2135,2136,3,33237,33237,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(218) 555-0100,(218) 555-0101,"","",http://www.wingtiptoys.com/Sunburg,Unit 234,1356 Molina Crescent,90477,PO Box 9120,Panetierville,90477,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
469,"Wingtip Toys (Johnetta, KY)",401,3,2,2137,2138,3,17093,17093,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(270) 555-0100,(270) 555-0101,"","",http://www.wingtiptoys.com/Johnetta,Unit 280,1314 Arvidsson Boulevard,90699,PO Box 9095,Minville,90699,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
470,"Wingtip Toys (Universal City, TX)",401,3,2,2139,2140,3,34875,34875,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(210) 555-0100,(210) 555-0101,"","",http://www.wingtiptoys.com/UniversalCity,Unit 40,1521 Phan Crescent,90500,PO Box 4268,Astromville,90500,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
471,"Wingtip Toys (Ridgemark, CA)",401,3,2,2141,2142,3,28907,28907,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(209) 555-0100,(209) 555-0101,"","",http://www.wingtiptoys.com/Ridgemark,Shop 179,1795 Pullela Street,90667,PO Box 5874,Debville,90667,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
472,"Wingtip Toys (San Jacinto, CA)",401,3,2,2143,2144,3,30387,30387,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(209) 555-0100,(209) 555-0101,"","",http://www.wingtiptoys.com/SanJacinto,Shop 170,820 Kubatova Road,90017,PO Box 4450,Bhuiyanville,90017,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
473,"Wingtip Toys (Floriston, CA)",401,3,2,2145,2146,3,11747,11747,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(209) 555-0100,(209) 555-0101,"","",http://www.wingtiptoys.com/Floriston,Suite 203,229 Cao Lane,90298,PO Box 9625,Valbeville,90298,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
474,"Wingtip Toys (Bokeelia, FL)",401,3,2,2147,2148,3,3463,3463,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(239) 555-0100,(239) 555-0101,"","",http://www.wingtiptoys.com/Bokeelia,Shop 102,1019 Hoa Avenue,90757,PO Box 6304,Sikdarville,90757,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
475,"Wingtip Toys (Cale, AR)",401,3,2,2149,2150,3,4900,4900,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(479) 555-0100,(479) 555-0101,"","",http://www.wingtiptoys.com/Cale,Unit 12,1235 Oh Crescent,90643,PO Box 2845,Mihajlovikville,90643,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
477,"Wingtip Toys (Glancy, MS)",401,3,2,2153,2154,3,13068,13068,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(228) 555-0100,(228) 555-0101,"","",http://www.wingtiptoys.com/Glancy,Shop 232,856 Sarkar Street,90294,PO Box 5884,Pendyalaville,90294,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
479,"Wingtip Toys (Mier, IN)",401,3,2,2157,2158,3,22146,22146,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(219) 555-0100,(219) 555-0101,"","",http://www.wingtiptoys.com/Mier,Unit 41,257 Gunes Avenue,90474,PO Box 2584,Olssonville,90474,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
480,"Wingtip Toys (Wapinitia, OR)",401,3,2,2159,2160,3,35830,35830,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(458) 555-0100,(458) 555-0101,"","",http://www.wingtiptoys.com/Wapinitia,Shop 119,1525 Benjaree Crescent,90173,PO Box 98,Rambhatlaville,90173,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
481,"Wingtip Toys (White Church, MO)",401,3,2,2161,2162,3,36946,36946,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(314) 555-0100,(314) 555-0101,"","",http://www.wingtiptoys.com/WhiteChurch,Suite 283,1410 Shergill Lane,90184,PO Box 4981,Celikville,90184,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
482,"Wingtip Toys (Caton, NY)",401,3,2,2163,2164,3,5664,5664,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(212) 555-0100,(212) 555-0101,"","",http://www.wingtiptoys.com/Caton,Unit 122,1187 Baruah Crescent,90250,PO Box 6022,Lamyville,90250,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
483,"Wingtip Toys (Plum Branch, SC)",401,3,2,2165,2166,3,27344,27344,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(803) 555-0100,(803) 555-0101,"","",http://www.wingtiptoys.com/PlumBranch,Suite 275,593 Huq Avenue,90631,PO Box 6688,Pornpipatpongville,90631,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
484,"Wingtip Toys (Mauldin, SC)",401,3,2,2167,2168,3,21282,21282,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(803) 555-0100,(803) 555-0101,"","",http://www.wingtiptoys.com/Mauldin,Suite 250,261 Celmina Street,90243,PO Box 5025,Ioveanuville,90243,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
485,"Wingtip Toys (Bonner Springs, KS)",401,3,2,2169,2170,3,3545,3545,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(316) 555-0100,(316) 555-0101,"","",http://www.wingtiptoys.com/BonnerSprings,Suite 14,1632 Bose Street,90715,PO Box 563,Costaville,90715,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
486,"Wingtip Toys (Lowellville, OH)",401,3,2,2171,2172,3,20131,20131,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(216) 555-0100,(216) 555-0101,"","",http://www.wingtiptoys.com/Lowellville,Unit 143,1197 Debeljak Avenue,90737,PO Box 8077,Acarville,90737,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
488,"Wingtip Toys (Isabela, PR)",401,3,2,2175,2176,3,16702,16702,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(787) 555-0100,(787) 555-0101,"","",http://www.wingtiptoys.com/Isabela,Shop 110,1211 Mazumdar Avenue,90320,PO Box 8810,Dewanganville,90320,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
489,"Wingtip Toys (Sayner, WI)",401,3,2,2177,2178,3,30751,30751,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(262) 555-0100,(262) 555-0101,"","",http://www.wingtiptoys.com/Sayner,Unit 28,1960 Pak Street,90541,PO Box 558,Kommineniville,90541,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
490,"Wingtip Toys (Beals, ME)",401,3,2,2179,2180,3,2230,2230,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(207) 555-0100,(207) 555-0101,"","",http://www.wingtiptoys.com/Beals,Shop 61,327 Trivedi Lane,90772,PO Box 1413,Huaville,90772,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
491,"Wingtip Toys (Morton Grove, IL)",401,3,2,2181,2182,3,23067,23067,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(217) 555-0100,(217) 555-0101,"","",http://www.wingtiptoys.com/MortonGrove,Unit 165,1284 Lovric Lane,90336,PO Box 7608,Drdlaville,90336,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
492,"Wingtip Toys (Birds, IL)",401,3,2,2183,2184,3,3059,3059,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(217) 555-0100,(217) 555-0101,"","",http://www.wingtiptoys.com/Birds,Shop 146,520 Matos Lane,90393,PO Box 9221,Brasseurville,90393,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
493,"Wingtip Toys (Federalsburg, MD)",401,3,2,2185,2186,3,11427,11427,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(240) 555-0100,(240) 555-0101,"","",http://www.wingtiptoys.com/Federalsburg,Suite 249,981 Cattaneo Road,90373,PO Box 7504,Barriosville,90373,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
494,"Wingtip Toys (Pikeview, CO)",401,3,2,2187,2188,3,26906,26906,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(303) 555-0100,(303) 555-0101,"","",http://www.wingtiptoys.com/Pikeview,Suite 297,1726 Zahradnicek Crescent,90478,PO Box 4220,Rajuville,90478,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
496,"Wingtip Toys (Port Hueneme, CA)",401,3,2,2191,2192,3,27577,27577,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(209) 555-0100,(209) 555-0101,"","",http://www.wingtiptoys.com/PortHueneme,Shop 27,1171 Sikdar Avenue,90726,PO Box 92,Contiville,90726,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
497,"Wingtip Toys (Verdery, SC)",401,3,2,2193,2194,3,35223,35223,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(803) 555-0100,(803) 555-0101,"","",http://www.wingtiptoys.com/Verdery,Shop 144,1774 ChÃ¡vez Road,90108,PO Box 7447,Atitarnville,90108,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
498,"Wingtip Toys (Obetz, OH)",401,3,2,2195,2196,3,25121,25121,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(216) 555-0100,(216) 555-0101,"","",http://www.wingtiptoys.com/Obetz,Shop 241,1168 Jovicevic Boulevard,90143,PO Box 4636,Abeleville,90143,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
499,"Wingtip Toys (East Fultonham, OH)",401,3,2,2197,2198,3,9791,9791,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(216) 555-0100,(216) 555-0101,"","",http://www.wingtiptoys.com/EastFultonham,Shop 20,1046 Saucier Road,90032,PO Box 9973,Rajuville,90032,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
500,"Wingtip Toys (Obion, TN)",401,3,2,2199,2200,3,25122,25122,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(423) 555-0100,(423) 555-0101,"","",http://www.wingtiptoys.com/Obion,Shop 113,1041 Khalsa Crescent,90451,PO Box 3283,Karacaville,90451,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
501,"Wingtip Toys (Cavendish, VT)",401,3,2,2201,2202,3,5687,5687,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(802) 555-0100,(802) 555-0101,"","",http://www.wingtiptoys.com/Cavendish,Shop 295,62 Berggren Road,90672,PO Box 7957,Zhongville,90672,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
502,"Wingtip Toys (Miesville, MN)",401,3,2,2203,2204,3,22147,22147,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(218) 555-0100,(218) 555-0101,"","",http://www.wingtiptoys.com/Miesville,Shop 156,1785 Narkbunnum Road,90728,PO Box 1507,Pipaliaville,90728,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
503,"Wingtip Toys (Valhalla, NC)",401,3,2,2205,2206,3,35008,35008,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(252) 555-0100,(252) 555-0101,"","",http://www.wingtiptoys.com/Valhalla,Suite 66,1127 Vosnik Road,90310,PO Box 724,Laurilaville,90310,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
504,"Wingtip Toys (Cape Neddick, ME)",401,3,2,2207,2208,3,5259,5259,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(207) 555-0100,(207) 555-0101,"","",http://www.wingtiptoys.com/CapeNeddick,Shop 186,1369 Atluri Crescent,90296,PO Box 4659,Nookalaville,90296,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
505,"Wingtip Toys (Silver Plume, CO)",401,3,2,2209,2210,3,31629,31629,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(303) 555-0100,(303) 555-0101,"","",http://www.wingtiptoys.com/SilverPlume,Unit 34,1304 Hrdlickova Crescent,90797,PO Box 5292,Rautville,90797,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
506,"Wingtip Toys (North Beach Haven, NJ)",401,3,2,2211,2212,3,24530,24530,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(201) 555-0100,(201) 555-0101,"","",http://www.wingtiptoys.com/NorthBeachHaven,Shop 54,659 Mookjai Road,90311,PO Box 4092,Rautville,90311,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
508,"Wingtip Toys (Branson West, MO)",401,3,2,2215,2216,3,3876,3876,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(314) 555-0100,(314) 555-0101,"","",http://www.wingtiptoys.com/BransonWest,Suite 173,1633 Sonkar Boulevard,90016,PO Box 9031,Palagummiville,90016,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
509,"Wingtip Toys (Bergen Park, CO)",401,3,2,2217,2218,3,2739,2739,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(303) 555-0100,(303) 555-0101,"","",http://www.wingtiptoys.com/BergenPark,Unit 234,1737 Cheema Avenue,90278,PO Box 7415,Bhogireddyville,90278,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
510,"Wingtip Toys (Grabill, IN)",401,3,2,2219,2220,3,13507,13507,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(219) 555-0100,(219) 555-0101,"","",http://www.wingtiptoys.com/Grabill,Suite 187,1015 Chowdary Boulevard,90032,PO Box 4472,Spirleaville,90032,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
511,"Wingtip Toys (North Manitou, MI)",401,3,2,2221,2222,3,24658,24658,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(231) 555-0100,(231) 555-0101,"","",http://www.wingtiptoys.com/NorthManitou,Unit 115,1745 Penttila Road,90251,PO Box 7661,Zvaigzneville,90251,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
512,"Wingtip Toys (Philip, SD)",401,3,2,2223,2224,3,26788,26788,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(605) 555-0100,(605) 555-0101,"","",http://www.wingtiptoys.com/Philip,Suite 115,761 Kellnerova Avenue,90438,PO Box 1983,Howlandville,90438,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
513,"Wingtip Toys (Straughn, IN)",401,3,2,2225,2226,3,32993,32993,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(219) 555-0100,(219) 555-0101,"","",http://www.wingtiptoys.com/Straughn,Suite 265,299 Bae Road,90771,PO Box 707,Kalninaville,90771,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
514,"Wingtip Toys (Gilford, NH)",401,3,2,2227,2228,3,12992,12992,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(603) 555-0100,(603) 555-0101,"","",http://www.wingtiptoys.com/Gilford,Unit 20,231 Kaulina Street,90418,PO Box 4307,Penaville,90418,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
515,"Wingtip Toys (Del Valle, TX)",401,3,2,2229,2230,3,8772,8772,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(210) 555-0100,(210) 555-0101,"","",http://www.wingtiptoys.com/DelValle,Shop 21,1064 Vulpes Street,90612,PO Box 4448,Srbovaville,90612,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
516,"Wingtip Toys (Harkers Island, NC)",401,3,2,2231,2232,3,14628,14628,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(252) 555-0100,(252) 555-0101,"","",http://www.wingtiptoys.com/HarkersIsland,Shop 216,726 Matos Lane,90175,PO Box 87,Rummoville,90175,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
517,"Wingtip Toys (Licking, MO)",401,3,2,2233,2234,3,19386,19386,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(314) 555-0100,(314) 555-0101,"","",http://www.wingtiptoys.com/Licking,Shop 64,279 Walkky Crescent,90280,PO Box 2330,Liepaville,90280,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
518,"Wingtip Toys (Raton, NM)",401,3,2,2235,2236,3,28361,28361,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(505) 555-0100,(505) 555-0101,"","",http://www.wingtiptoys.com/Raton,Unit 7,1652 Goransson Lane,90687,PO Box 567,Baezaville,90687,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
519,"Wingtip Toys (Boynton, OK)",401,3,2,2237,2238,3,3755,3755,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(405) 555-0100,(405) 555-0101,"","",http://www.wingtiptoys.com/Boynton,Shop 23,710 Rahimi Avenue,90760,PO Box 2795,Podnieksville,90760,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
520,"Wingtip Toys (Frenchburg, KY)",401,3,2,2239,2240,3,12341,12341,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(270) 555-0100,(270) 555-0101,"","",http://www.wingtiptoys.com/Frenchburg,Suite 169,1392 Tuntayakul Lane,90218,PO Box 332,Celmaville,90218,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
521,"Wingtip Toys (Robertsdale, AL)",401,3,2,2241,2242,3,29166,29166,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(205) 555-0100,(205) 555-0101,"","",http://www.wingtiptoys.com/Robertsdale,Shop 276,1856 Poddar Street,90580,PO Box 655,Malladiville,90580,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
522,"Wingtip Toys (Dickerson, MD)",401,3,2,2243,2244,3,9064,9064,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(240) 555-0100,(240) 555-0101,"","",http://www.wingtiptoys.com/Dickerson,Unit 116,1760 Gummadi Road,90783,PO Box 3976,Thakurville,90783,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
523,"Wingtip Toys (Bruceton Mills, WV)",401,3,2,2245,2246,3,4352,4352,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(304) 555-0100,(304) 555-0101,"","",http://www.wingtiptoys.com/BrucetonMills,Shop 64,36 Klaus Boulevard,90269,PO Box 3133,Kameiville,90269,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
524,"Wingtip Toys (Cloquet, MN)",401,3,2,2247,2248,3,6904,6904,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(218) 555-0100,(218) 555-0101,"","",http://www.wingtiptoys.com/Cloquet,Unit 271,336 Kasesalu Lane,90639,PO Box 38,Radanville,90639,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
525,"Wingtip Toys (Claycomo, MO)",401,3,2,2249,2250,3,6687,6687,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(314) 555-0100,(314) 555-0101,"","",http://www.wingtiptoys.com/Claycomo,Suite 255,1668 Nechita Boulevard,90501,PO Box 9043,Wimmerville,90501,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
526,"Wingtip Toys (Beekmantown, NY)",401,3,2,2251,2252,3,2379,2379,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(212) 555-0100,(212) 555-0101,"","",http://www.wingtiptoys.com/Beekmantown,Unit 152,285 Kovacevic Boulevard,90800,PO Box 8723,Habibiville,90800,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
527,"Wingtip Toys (Islip Terrace, NY)",401,3,2,2253,2254,3,16741,16741,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(212) 555-0100,(212) 555-0101,"","",http://www.wingtiptoys.com/IslipTerrace,Suite 7,1820 Sedlar Crescent,90778,PO Box 8865,Lovricville,90778,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
528,"Wingtip Toys (Rich Creek, VA)",401,3,2,2255,2256,3,28780,28780,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(276) 555-0100,(276) 555-0101,"","",http://www.wingtiptoys.com/RichCreek,Suite 238,727 Yavuz Street,90588,PO Box 6899,Methotville,90588,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
529,"Wingtip Toys (Griswoldville, GA)",401,3,2,2257,2258,3,14072,14072,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(229) 555-0100,(229) 555-0101,"","",http://www.wingtiptoys.com/Griswoldville,Suite 270,1281 Kalejs Crescent,90110,PO Box 1422,Isaville,90110,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
530,"Wingtip Toys (East Mountain, TX)",401,3,2,2259,2260,3,9857,9857,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(210) 555-0100,(210) 555-0101,"","",http://www.wingtiptoys.com/EastMountain,Unit 249,1636 Monty Road,90353,PO Box 9064,Maeville,90353,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
531,"Wingtip Toys (Omer, MI)",401,3,2,2261,2262,3,25424,25424,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(231) 555-0100,(231) 555-0101,"","",http://www.wingtiptoys.com/Omer,Shop 261,1855 Mitra Avenue,90228,PO Box 9586,Grasuville,90228,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
532,"Wingtip Toys (Waycross, GA)",401,3,2,2263,2264,3,36179,36179,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(229) 555-0100,(229) 555-0101,"","",http://www.wingtiptoys.com/Waycross,Suite 98,1275 Haldar Street,90743,PO Box 2485,Mittalville,90743,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
533,"Wingtip Toys (Nichols Hills, OK)",401,3,2,2265,2266,3,24349,24349,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(405) 555-0100,(405) 555-0101,"","",http://www.wingtiptoys.com/NicholsHills,Shop 131,880 Mannik Lane,90128,PO Box 3675,Pauletville,90128,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
534,"Wingtip Toys (Plaquemine, LA)",401,3,2,2267,2268,3,27232,27232,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(225) 555-0100,(225) 555-0101,"","",http://www.wingtiptoys.com/Plaquemine,Shop 79,384 Yadav Boulevard,90520,PO Box 2805,Linnaville,90520,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
535,"Wingtip Toys (Triadelphia, WV)",401,3,2,2269,2270,3,34411,34411,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(304) 555-0100,(304) 555-0101,"","",http://www.wingtiptoys.com/Triadelphia,Suite 212,599 Huiting Lane,90747,PO Box 1209,Rozitisville,90747,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
536,"Wingtip Toys (Ferney, SD)",401,3,2,2271,2272,3,11491,11491,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(605) 555-0100,(605) 555-0101,"","",http://www.wingtiptoys.com/Ferney,Shop 270,289 Ahmadi Crescent,90461,PO Box 9815,Rautville,90461,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
537,"Wingtip Toys (Akhiok, AK)",401,3,2,2273,2274,3,242,242,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(907) 555-0100,(907) 555-0101,"","",http://www.wingtiptoys.com/Akhiok,Unit 246,1280 Tran Boulevard,90197,PO Box 9003,Zareville,90197,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
538,"Wingtip Toys (Deeson, MS)",401,3,2,2275,2276,3,8751,8751,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(228) 555-0100,(228) 555-0101,"","",http://www.wingtiptoys.com/Deeson,Unit 247,391 Lanctot Lane,90338,PO Box 8260,Buecekville,90338,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
540,"Wingtip Toys (Weld, ME)",401,3,2,2279,2280,3,36322,36322,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(207) 555-0100,(207) 555-0101,"","",http://www.wingtiptoys.com/Weld,Shop 237,540 Buresova Road,90031,PO Box 1029,Sontiville,90031,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
541,"Wingtip Toys (Mickleton, NJ)",401,3,2,2281,2282,3,22020,22020,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(201) 555-0100,(201) 555-0101,"","",http://www.wingtiptoys.com/Mickleton,Unit 107,1679 Modi Lane,90751,PO Box 1588,Rajuville,90751,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
542,"Wingtip Toys (Schererville, IN)",401,3,2,2283,2284,3,30790,30790,,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(219) 555-0100,(219) 555-0101,"","",http://www.wingtiptoys.com/Schererville,Unit 147,147 Hadrabova Street,90457,PO Box 4708,Lindville,90457,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
